ID,BOM_PAGADOR,BOM,GENERO,TEM_CARRO,IMOVEL_PROPRIO,N_FILHOS,RENDIMENTO_ANUAL,CAT_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_RESIDENCIA,TEM_TELEFONE_FIXO,OCUPACAO,TAM_FAMILIA,IDADE,ANOS_EMPREGO
5061238,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061239,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061240,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061241,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061242,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061243,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061244,1.0,1,F,0,1,0,180000.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061245,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061246,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061247,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061248,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061249,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061250,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061251,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061252,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061253,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061254,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061255,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061256,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061257,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061258,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061259,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061260,1.0,1,F,0,1,0,112500.0,Trabalhando,Superior incompleto,Uniao estavel,Casa/apartamento,0,Outro,2.0,26,5
5061261,1.0,1,M,0,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Motorista,3.0,31,1
5061263,1.0,1,M,0,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Motorista,3.0,31,1
5061264,1.0,1,M,0,1,1,225000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Motorista,3.0,31,1
5061265,1.0,1,F,0,1,0,211500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,46,6
5061266,1.0,1,F,0,1,0,211500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,46,6
5061267,1.0,1,F,0,1,0,211500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,46,6
5061270,1.0,1,F,1,1,0,85500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,51,27
5061271,1.0,1,F,1,1,0,85500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,51,27
5061272,1.0,1,F,1,1,0,85500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,51,27
5061273,1.0,1,F,1,1,0,85500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider de equipe,2.0,51,27
5061274,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061275,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061276,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061277,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061278,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061279,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061280,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061281,1.0,1,M,0,0,0,157500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,Serviço privado,2.0,39,8
5061282,1.0,1,F,0,0,0,112500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,39,19
5061283,1.0,1,F,0,0,0,112500.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,39,19
5061286,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061287,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061288,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061290,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061291,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061292,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061293,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061294,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061296,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061297,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061298,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061300,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061301,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061302,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061303,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061304,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061305,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061306,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,mora com os pais,1,Medico,2.0,43,24
5061307,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061308,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061311,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061312,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061313,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061314,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061315,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061316,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,53,19
5061317,1.0,1,F,1,1,1,261000.0,Servidor do Estado,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,42,5
5061320,1.0,1,F,1,1,1,261000.0,Servidor do Estado,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,42,5
5061321,1.0,1,F,1,1,1,261000.0,Servidor do Estado,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,42,5
5061322,1.0,1,F,1,1,1,261000.0,Servidor do Estado,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,42,5
5061323,1.0,1,F,1,1,1,261000.0,Servidor do Estado,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,42,5
5061324,1.0,1,M,1,1,0,315000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Lider tech,2.0,58,12
5061330,1.0,1,M,1,1,0,315000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,1,Lider tech,2.0,58,12
5061332,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Lider tech,3.0,37,4
5061333,1.0,1,F,1,1,1,135000.0,Associado comercial,Ensino medio,Casado,Casa/apartamento,0,Lider tech,3.0,37,4
5061334,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,67,-1000
5061335,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,67,-1000
5061336,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,67,-1000
5061337,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,67,-1000
5061338,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,67,-1000
5061339,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,67,-1000
5061340,1.0,1,F,0,1,0,94500.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,67,-1000
5061344,1.0,1,F,0,0,0,67500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,55,7
5061346,1.0,1,F,1,1,0,76500.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061347,1.0,1,F,1,1,0,76500.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061349,1.0,1,F,1,1,0,76500.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,60,-1000
5061351,0.9767441860465116,0,F,0,1,0,157500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Lider de equipe,1.0,51,14
5061352,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Lider de equipe,1.0,51,14
5061353,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Lider de equipe,1.0,51,14
5061354,1.0,1,F,0,1,1,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Serviço privado,3.0,36,2
5061355,1.0,1,F,0,1,1,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Serviço privado,3.0,36,2
5061356,1.0,1,F,0,1,1,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Serviço privado,3.0,36,2
5061357,1.0,1,F,0,1,1,225000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Serviço privado,3.0,36,2
5061358,1.0,1,M,0,1,0,65250.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,58,-1000
5061359,1.0,1,M,0,1,0,65250.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,58,-1000
5061360,0.425531914893617,0,M,0,1,0,65250.0,Pensionista,Ensino superior,Casado,Casa/apartamento,0,Outro,2.0,58,-1000
5061361,1.0,1,M,0,1,0,180000.0,Associado comercial,Ensino medio,Solteiro,Casa/apartamento,0,Seguranca,1.0,26,1
5061362,1.0,1,M,1,1,0,180000.0,Trabalhando,Ensino superior,Solteiro,Casa/apartamento,0,Motorista,1.0,26,2
5061363,1.0,1,M,1,1,0,180000.0,Trabalhando,Ensino superior,Solteiro,Casa/apartamento,0,Motorista,1.0,26,2
5061364,1.0,1,M,1,1,0,180000.0,Trabalhando,Ensino superior,Solteiro,Casa/apartamento,0,Motorista,1.0,26,2
5061365,1.0,1,M,1,1,0,180000.0,Trabalhando,Ensino superior,Solteiro,Casa/apartamento,0,Motorista,1.0,26,2
5061368,1.0,1,F,0,1,1,135000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,construcao civil,2.0,47,23
5061369,1.0,1,F,0,1,1,135000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,construcao civil,2.0,47,23
5061370,1.0,1,F,0,1,1,135000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,construcao civil,2.0,47,23
5061371,1.0,1,F,0,1,1,135000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,construcao civil,2.0,47,23
5061372,1.0,1,F,0,1,1,135000.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,construcao civil,2.0,47,23
5061376,1.0,1,F,1,1,0,247500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,55,8
5061377,1.0,1,F,1,1,0,247500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,55,8
5061378,1.0,1,F,1,1,0,247500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,55,8
5061379,1.0,1,F,1,1,0,247500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,55,8
5061381,1.0,1,M,1,0,0,450000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,44,13
5061382,1.0,1,M,1,0,0,450000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,44,13
5061383,1.0,1,M,1,0,0,450000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,44,13
5061384,1.0,1,M,1,0,0,450000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,44,13
5061385,1.0,1,M,1,0,0,450000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,44,13
5061386,1.0,1,M,1,0,0,450000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,44,13
5061388,1.0,1,F,1,1,1,225000.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Medico,3.0,38,5
5061389,1.0,1,F,1,1,1,225000.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Medico,3.0,38,5
5061390,1.0,1,F,0,1,0,90000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,1,Outro,1.0,58,-1000
5061391,1.0,1,F,0,1,0,90000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,1,Outro,1.0,58,-1000
5061392,1.0,1,F,0,1,0,90000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,1,Outro,1.0,58,-1000
5061393,1.0,1,F,0,1,0,90000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,1,Outro,1.0,58,-1000
5061394,1.0,1,F,0,1,0,90000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,1,Outro,1.0,58,-1000
5061396,0.94,0,M,0,1,0,72900.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento,0,Outro,2.0,65,-1000
5061397,1.0,1,M,0,1,0,72900.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento,0,Outro,2.0,65,-1000
5061398,1.0,1,M,0,1,0,72900.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento,0,Outro,2.0,65,-1000
5061399,1.0,1,M,0,1,0,72900.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento,0,Outro,2.0,65,-1000
5061400,1.0,1,F,0,0,0,153000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,45,-1000
5061401,1.0,1,F,0,0,0,153000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,45,-1000
5061402,1.0,1,F,0,0,0,153000.0,Pensionista,Ensino medio,Viúvo,Casa/apartamento,0,Outro,1.0,45,-1000
5061403,1.0,1,F,1,1,2,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,4.0,36,4
5061404,1.0,1,F,1,1,2,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,4.0,36,4
5061405,1.0,1,F,1,1,2,180000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,construcao civil,4.0,36,4
5061409,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061410,1.0,1,F,0,1,0,135000.0,Pensionista,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,63,-1000
5061411,1.0,1,F,0,1,0,162000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Cozinha,2.0,40,20
5061412,1.0,1,F,0,1,0,162000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Cozinha,2.0,40,20
5061413,1.0,1,F,0,1,0,162000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Cozinha,2.0,40,20
5061414,1.0,1,F,0,1,0,162000.0,Trabalhando,Ensino medio,Uniao estavel,Casa/apartamento,1,Cozinha,2.0,40,20
5061415,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,2.0,47,3
5061416,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,2.0,47,3
5061417,1.0,1,F,0,1,0,157500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider de equipe,2.0,47,3
5061418,1.0,1,F,0,1,0,270000.0,Associado comercial,Ensino fundamental,Uniao estavel,Casa/apartamento,1,Vendas,2.0,40,6
5061419,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,45,14
5061421,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,45,14
5061422,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,45,14
5061423,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,45,14
5061424,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,45,14
5061427,1.0,1,F,0,1,0,202500.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Vendas,2.0,45,14
5061428,1.0,1,M,0,1,0,225000.0,Servidor do Estado,Ensino medio,Casado,Casa/apartamento,0,Outro,2.0,38,4
5061429,1.0,1,F,0,1,0,67500.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,68,-1000
5061430,1.0,1,F,0,1,0,56250.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,66,-1000
5061431,1.0,1,F,0,1,0,56250.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,66,-1000
5061432,1.0,1,F,0,1,0,56250.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,66,-1000
5061433,1.0,1,F,0,1,0,56250.0,Pensionista,Ensino medio,Casado,Casa/apartamento,1,Outro,2.0,66,-1000
5061434,1.0,1,F,0,1,0,292500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Outro,1.0,37,10
5061435,1.0,1,F,0,1,0,292500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Outro,1.0,37,10
5061436,1.0,1,F,0,1,0,292500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Outro,1.0,37,10
5061437,1.0,1,F,0,1,0,292500.0,Trabalhando,Ensino medio,Solteiro,Casa/apartamento,0,Outro,1.0,37,10
5061438,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,3.0,59,40
5061439,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,3.0,59,40
5061440,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,3.0,59,40
5061441,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,3.0,59,40
5061442,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,3.0,59,40
5061443,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,Lider tech,3.0,59,40
5061449,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061450,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061452,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061455,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061456,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061457,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061458,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061459,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061460,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061461,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061462,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061463,1.0,1,F,0,1,0,270000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,0,Lider tech,2.0,50,28
5061467,1.0,1,M,1,1,0,90000.0,Trabalhando,Ensino medio,Casado,Casa/apartamento,1,construcao civil,2.0,33,5
5061469,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,3.0,30,4
5061470,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,3.0,30,4
5061471,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,3.0,30,4
5061472,1.0,1,F,0,1,1,112500.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,0,construcao civil,3.0,30,4
5061473,1.0,1,M,1,1,1,324000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider tech,3.0,31,9
5061474,1.0,1,M,1,1,1,324000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider tech,3.0,31,9
5061475,1.0,1,M,1,1,1,324000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider tech,3.0,31,9
5061476,1.0,1,M,1,1,1,324000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider tech,3.0,31,9
5061477,1.0,1,M,1,1,1,324000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider tech,3.0,31,9
5061478,1.0,1,M,1,1,1,324000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider tech,3.0,31,9
5061479,1.0,1,M,1,1,1,324000.0,Trabalhando,Ensino superior,Casado,Casa/apartamento,1,Lider tech,3.0,31,9
5061481,1.0,1,F,0,1,1,225000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,27,7
5061482,1.0,1,F,0,1,1,225000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,27,7
5061483,1.0,1,F,0,1,1,225000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Gerente,3.0,27,7
5061484,1.0,1,M,1,1,3,270000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Motorista,5.0,39,3
5061485,1.0,1,M,1,1,3,270000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Motorista,5.0,39,3
5061486,1.0,1,M,1,1,3,270000.0,Associado comercial,Ensino superior,Casado,Casa/apartamento,0,Motorista,5.0,39,3
5061488,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061489,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061493,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061494,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061495,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061496,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061497,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061498,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061499,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
5061500,1.0,1,F,0,1,1,135000.0,Trabalhando,Superior incompleto,Casado,Casa/apartamento,0,Outro,3.0,44,26
